id,longest path,total edge,rate,total vertex
414,9,9,1,10
415,9,9,1,10
416,9,9,1,10
417,9,9,1,10
418,9,9,1,10
419,9,9,1,10
420,9,9,1,10
421,9,9,1,10
422,9,9,1,10
423,9,9,1,10
424,9,9,1,10
425,9,9,1,10
426,10,10,1,11
427,10,10,1,11
428,10,10,1,11
429,10,10,1,11
430,10,10,1,11
431,10,10,1,11
432,10,10,1,11
433,10,10,1,11
434,10,10,1,11
435,10,10,1,11
436,10,10,1,11
437,10,10,1,11
438,10,10,1,11
439,10,10,1,11
440,10,10,1,11
441,10,10,1,11
442,10,10,1,11
443,10,10,1,11
444,10,10,1,11
445,10,10,1,11
446,10,10,1,11
447,10,10,1,11
448,10,10,1,11
449,10,10,1,11
450,10,10,1,11
451,10,10,1,11
452,10,10,1,11
453,10,10,1,11
454,10,10,1,11
455,12,12,1,13
456,12,12,1,13
457,12,12,1,13
458,12,12,1,13
459,12,12,1,13
460,12,12,1,13
461,12,12,1,13
462,12,12,1,13
463,12,12,1,13
464,12,12,1,13
465,12,12,1,13
466,12,12,1,13
467,12,12,1,13
468,12,12,1,13
469,12,12,1,13
470,12,12,1,13
471,12,12,1,13
472,12,12,1,13
473,12,12,1,13
474,12,12,1,13
475,12,12,1,13
476,12,12,1,13
477,12,12,1,13
478,12,12,1,13
479,12,12,1,13
480,12,12,1,13
481,12,12,1,13
482,12,12,1,13
483,12,12,1,13
484,12,12,1,13
485,12,12,1,13
486,12,12,1,13
487,12,12,1,13
488,12,12,1,13
489,12,12,1,13
490,12,12,1,13
491,12,12,1,13
492,12,12,1,13
493,12,12,1,13
494,12,12,1,13
495,12,12,1,13
496,12,12,1,13
497,12,12,1,13
498,12,12,1,13
499,12,12,1,13
500,12,12,1,13
501,12,12,1,13
502,12,12,1,13
503,12,12,1,13
504,12,12,1,13
505,12,12,1,13
506,12,12,1,13
507,12,12,1,13
508,12,12,1,13
509,12,12,1,13
510,12,12,1,13
511,12,12,1,13
512,12,12,1,13
513,12,12,1,13
514,12,12,1,13
515,12,12,1,13
516,12,12,1,13
517,12,12,1,13
518,12,12,1,13
519,12,12,1,13
520,12,12,1,13
521,12,12,1,13
522,12,12,1,13
523,12,12,1,13
524,12,12,1,13
525,10,10,1,11
526,10,10,1,11
527,10,10,1,11
528,10,10,1,11
529,10,10,1,11
530,10,10,1,11
531,10,10,1,11
532,10,10,1,11
533,10,10,1,11
534,10,10,1,11
535,10,10,1,11
536,10,10,1,11
537,10,10,1,11
538,10,10,1,11
539,10,10,1,11
540,10,10,1,11
541,10,10,1,11
542,10,10,1,11
543,10,10,1,11
544,10,10,1,11
545,10,10,1,11
546,10,10,1,11
547,10,10,1,11
548,10,10,1,11
549,10,10,1,11
550,10,10,1,11
551,10,10,1,11
552,10,10,1,11
553,10,10,1,11
554,10,10,1,11
555,10,10,1,11
556,10,10,1,11
557,10,10,1,11
558,10,10,1,11
559,10,10,1,11
560,10,10,1,11
561,10,10,1,11
562,10,10,1,11
563,10,10,1,11
564,10,10,1,11
565,10,10,1,11
566,10,10,1,11
567,10,10,1,11
568,10,10,1,11
569,10,10,1,11
570,10,10,1,11
571,10,10,1,11
572,10,10,1,11
573,10,10,1,11
574,10,10,1,11
575,10,10,1,11
576,10,10,1,11
577,10,10,1,11
578,10,10,1,11
579,10,10,1,11
580,10,10,1,11
581,10,10,1,11
582,10,10,1,11
583,10,10,1,11
584,10,10,1,11
585,10,10,1,11
586,10,10,1,11
587,10,10,1,11
588,10,10,1,11
589,10,10,1,11
590,10,10,1,11
591,10,10,1,11
592,10,10,1,11
593,10,10,1,11
594,10,10,1,11
595,10,10,1,11
596,10,10,1,11
597,10,10,1,11
598,10,10,1,11
599,10,10,1,11
600,10,10,1,11
601,10,10,1,11
602,10,10,1,11
603,10,10,1,11
604,10,10,1,11
605,10,10,1,11
606,10,10,1,11
607,10,10,1,11
608,10,10,1,11
609,10,10,1,11
610,10,10,1,11
611,10,10,1,11
612,10,10,1,11
613,10,10,1,11
614,10,10,1,11
615,10,10,1,11
616,10,10,1,11
617,10,10,1,11
618,10,10,1,11
619,10,10,1,11
620,10,10,1,11
621,10,10,1,11
622,10,10,1,11
623,10,10,1,11
624,10,10,1,11
625,10,10,1,11
626,10,10,1,11
627,10,10,1,11
628,10,10,1,11
629,10,10,1,11
630,10,10,1,11
631,10,10,1,11
632,10,10,1,11
633,10,10,1,11
634,10,10,1,11
635,10,10,1,11
636,10,10,1,11
637,10,10,1,11
638,10,10,1,11
639,10,10,1,11
640,10,10,1,11
641,10,10,1,11
642,10,10,1,11
643,10,10,1,11
644,10,10,1,11
645,10,10,1,11
646,10,10,1,11
647,10,10,1,11
648,10,10,1,11
649,10,10,1,11
650,10,10,1,11
651,10,10,1,11
652,10,10,1,11
653,10,10,1,11
654,10,10,1,11
655,10,10,1,11
656,10,10,1,11
657,10,10,1,11
658,10,10,1,11
659,10,10,1,11
660,10,10,1,11
661,10,10,1,11
662,10,10,1,11
663,10,10,1,11
664,10,10,1,11
665,10,10,1,11
666,10,10,1,11
667,10,10,1,11
668,10,10,1,11
669,10,10,1,11
670,10,10,1,11
671,10,10,1,11
672,10,10,1,11
673,10,10,1,11
674,10,10,1,11
675,10,10,1,11
676,10,10,1,11
677,10,10,1,11
678,10,10,1,11
679,10,10,1,11
680,10,10,1,11
681,10,10,1,11
682,10,10,1,11
683,10,10,1,11
684,10,10,1,11
685,10,10,1,11
686,10,10,1,11
687,10,10,1,11
688,10,10,1,11
689,10,10,1,11
690,10,10,1,11
691,10,10,1,11
692,10,10,1,11
693,10,10,1,11
694,10,10,1,11
695,10,10,1,11
696,10,10,1,11
697,10,10,1,11
698,10,10,1,11
699,10,10,1,11
700,10,10,1,11
701,10,10,1,11
702,10,10,1,11
703,10,10,1,11
704,10,10,1,11
705,10,10,1,11
706,10,10,1,11
707,10,10,1,11
708,10,10,1,11
709,10,10,1,11
710,10,10,1,11
711,10,10,1,11
712,10,10,1,11
713,10,10,1,11
714,10,10,1,11
715,10,10,1,11
716,10,10,1,11
717,10,10,1,11
718,10,10,1,11
719,10,10,1,11
720,10,10,1,11
721,10,10,1,11
722,10,10,1,11
723,10,10,1,11
724,10,10,1,11
725,10,10,1,11
726,10,10,1,11
727,10,10,1,11
728,10,10,1,11
729,10,10,1,11
730,10,10,1,11
731,10,10,1,11
732,10,10,1,11
733,10,10,1,11
734,10,10,1,11
735,10,10,1,11
736,10,10,1,11
737,10,10,1,11
738,10,10,1,11
739,10,10,1,11
740,10,10,1,11
741,10,10,1,11
742,10,10,1,11
